id,x,y,deg
038_3,0.671040,0.356798,56.160001
038_4,-0.665140,-0.141380,240.840011
038_5,0.568278,-0.548780,357.479990
038_6,0.499743,1.024625,271.440003
038_7,1.244956,-0.661955,106.919997
038_8,-0.777278,1.152362,296.280005
038_9,1.118234,0.407004,165.959998
038_10,0.225582,-0.694271,103.320000
038_11,1.370318,0.610105,333.000004
038_12,1.381132,1.333744,86.039997
038_13,-0.949529,-0.916949,306.360004
038_14,1.456444,-0.101844,193.320000
038_15,1.294615,-1.086311,235.799990
038_16,-1.036836,0.220386,9.360000
038_17,-0.990000,1.714730,149.040002
038_18,0.278210,-1.115840,250.199997
038_19,-1.294812,-1.250385,253.799994
038_20,-1.415995,-0.630442,323.639996
038_21,0.309094,1.752958,105.119998
038_22,1.666135,1.850431,200.519993
038_23,-0.364640,-1.122247,213.839993
038_24,2.050000,0.000000,54.719998
038_25,1.836226,-0.817541,208.080003
038_26,-1.526487,0.953855,184.680004
038_27,0.546960,-1.683370,112.679998
038_28,0.985000,-1.706070,248.040004
038_29,-1.719222,-1.660234,247.680008
038_30,1.000000,1.732051,51.480002
038_31,-1.954561,-0.711402,237.960005
038_32,-1.747477,1.269616,338.759995
038_33,-0.611854,1.883092,308.519998
038_34,2.175566,-1.825517,64.800003
038_35,-0.314303,-1.782502,110.520004
038_36,2.018935,0.898888,206.280005
038_37,-1.840109,2.043648,290.519993
039_0,0.000000,0.000000,0.000000
039_1,-0.441474,0.234736,25.919999
039_2,-0.325908,0.806650,306.000009
039_3,0.671040,0.356798,56.160001
039_4,-0.665140,-0.141380,240.840011
039_5,0.568278,-0.548780,357.479990
039_6,0.499743,1.024625,271.440003
039_7,1.244956,-0.661955,106.919997
039_8,-0.777278,1.152362,296.280005
039_9,1.118234,0.407004,165.959998
039_10,0.225582,-0.694271,103.320000
039_11,1.370318,0.610105,333.000004
039_12,1.381132,1.333744,86.039997
039_13,-0.949529,-0.916949,306.360004
039_14,1.456444,-0.101844,193.320000
039_15,1.294615,-1.086311,235.799990
039_16,-1.036836,0.220386,9.360000
039_17,-0.990000,1.714730,149.040002
039_18,0.278210,-1.115840,250.199997
039_19,-1.294812,-1.250385,253.799994
039_20,-1.415995,-0.630442,323.639996
039_21,0.309094,1.752958,105.119998
039_22,1.666135,1.850431,200.519993
039_23,-0.364640,-1.122247,213.839993
039_24,2.050000,0.000000,54.719998
039_25,1.836226,-0.817541,208.080003
039_26,-1.526487,0.953855,184.680004
039_27,0.546960,-1.683370,112.679998
039_28,0.985000,-1.706070,248.040004
039_29,-1.719222,-1.660234,247.680008
039_30,1.000000,1.732051,51.480002
039_31,-0.314303,-1.782502,113.399999
039_32,1.922523,0.551275,334.440007
039_33,-0.605673,1.864071,292.680008
039_34,-1.539154,1.970027,190.439994
039_35,-1.792385,-0.251903,348.120003
039_36,-2.020339,-0.735343,221.759999
039_37,1.963798,-1.896417,51.839998
039_38,-1.899628,1.187019,1.440000
040_0,0.000000,0.000000,0.000000
040_1,-0.441474,0.234736,25.919999
040_2,-0.325908,0.806650,306.000009
040_3,0.671040,0.356798,56.160001
040_4,-0.665140,-0.141380,240.840011
040_5,0.568278,-0.548780,357.479990
040_6,0.499743,1.024625,271.440003
040_7,1.244956,-0.661955,106.919997
040_8,-0.777278,1.152362,296.280005
040_9,1.118234,0.407004,165.959998
040_10,0.225582,-0.694271,103.320000
040_11,1.370318,0.610105,333.000004
040_12,1.381132,1.333744,86.039997
040_13,-0.949529,-0.916949,306.360004
040_14,1.456444,-0.101844,193.320000
040_15,1.294615,-1.086311,235.799990
040_16,-1.036836,0.220386,9.360000
040_17,-0.990000,1.714730,149.040002
040_18,0.278210,-1.115840,250.199997
040_19,-1.294812,-1.250385,253.799994
040_20,-1.415995,-0.630442,323.639996
040_21,0.309094,1.752958,105.119998
040_22,1.666135,1.850431,200.519993
040_23,-0.364640,-1.122247,213.839993
040_24,2.050000,0.000000,54.719998
040_25,1.836226,-0.817541,208.080003
040_26,-1.526487,0.953855,184.680004
040_27,0.546960,-1.683370,112.679998
040_28,0.985000,-1.706070,248.040004
040_29,-1.719222,-1.660234,247.680008
040_30,1.000000,1.732051,51.480002
040_31,-0.314303,-1.782502,113.399999
040_32,-1.905347,0.133235,253.080003
040_33,-1.502214,1.922746,138.240001
040_34,-1.954561,-0.711402,237.239993
040_35,-0.887818,2.197426,238.679996
040_36,1.543372,2.288144,247.319992
040_37,-1.964123,0.874484,31.680000
040_38,-2.122052,2.049242,310.679991
040_39,-2.001394,-1.250609,160.199997
041_0,0.000000,0.000000,0.000000
041_1,-0.441474,0.234736,25.919999
041_2,-0.325908,0.806650,306.000009
041_3,0.671040,0.356798,56.160001
041_4,-0.665140,-0.141380,240.840011
041_5,0.568278,-0.548780,357.479990
041_6,0.499743,1.024625,271.440003
041_7,1.244956,-0.661955,106.919997
041_8,-0.777278,1.152362,296.280005
041_9,1.118234,0.407004,165.959998
041_10,0.225582,-0.694271,103.320000
041_11,1.370318,0.610105,333.000004
041_12,1.381132,1.333744,86.039997
041_13,-0.949529,-0.916949,306.360004
041_14,1.456444,-0.101844,193.320000
041_15,1.294615,-1.086311,235.799990
041_16,-1.036836,0.220386,9.360000
041_17,-0.990000,1.714730,149.040002
041_18,0.278210,-1.115840,250.199997
041_19,-1.294812,-1.250385,253.799994
041_20,-1.415995,-0.630442,323.639996
041_21,0.309094,1.752958,105.119998
041_22,1.666135,1.850431,200.519993
041_23,-0.364640,-1.122247,213.839993
041_24,2.050000,0.000000,54.719998
041_25,1.836226,-0.817541,208.080003
041_26,-1.526487,0.953855,184.680004
041_27,0.546960,-1.683370,112.679998
041_28,0.985000,-1.706070,248.040004
041_29,-1.719222,-1.660234,247.680008
041_30,1.000000,1.732051,51.480002
041_31,-0.314303,-1.782502,113.399999
041_32,-1.905347,0.133235,253.080003
041_33,-1.708330,-0.760598,161.280005
041_34,-0.679837,2.092324,256.320004
041_35,-1.798350,1.736646,187.560010
041_36,-1.643816,2.103989,263.519998
041_37,1.250000,2.165064,281.160007
041_38,1.841510,-1.778325,243.360000
041_39,2.064613,0.919225,202.319992
041_40,2.290473,1.921935,156.959996
042_0,0.000000,0.000000,0.000000
042_1,-0.441474,0.234736,25.919999
042_2,-0.325908,0.806650,306.000009
042_3,0.671040,0.356798,56.160001
042_4,-0.665140,-0.141380,240.840011
042_5,0.568278,-0.548780,357.479990
042_6,0.499743,1.024625,271.440003
042_7,1.244956,-0.661955,106.919997
042_8,-0.777278,1.152362,296.280005
042_9,1.118234,0.407004,165.959998
042_10,0.225582,-0.694271,103.320000
042_11,1.370318,0.610105,333.000004
042_12,1.381132,1.333744,86.039997
042_13,-0.949529,-0.916949,306.360004
042_14,1.456444,-0.101844,193.320000
042_15,1.294615,-1.086311,235.799990
042_16,-1.036836,0.220386,9.360000
042_17,-0.990000,1.714730,149.040002
042_18,0.278210,-1.115840,250.199997
042_19,-1.294812,-1.250385,253.799994
042_20,-1.415995,-0.630442,323.639996
042_21,0.309094,1.752958,105.119998
042_22,1.666135,1.850431,200.519993
042_23,-0.364640,-1.122247,213.839993
042_24,2.050000,0.000000,54.719998
042_25,1.836226,-0.817541,208.080003
042_26,-1.526487,0.953855,184.680004
042_27,0.546960,-1.683370,112.679998
042_28,0.985000,-1.706070,248.040004
042_29,-1.719222,-1.660234,247.680008
042_30,1.000000,1.732051,51.480002
042_31,-0.314303,-1.782502,113.399999
042_32,-1.905347,0.133235,253.080003
042_33,-1.708330,-0.760598,161.280005
042_34,-1.618515,1.562981,326.879997
042_35,2.074927,1.103258,192.239993
042_36,-0.335141,1.900679,72.720003
042_37,-1.907022,2.117963,288.719995
042_38,-1.893100,1.375417,164.880002
042_39,1.390000,2.407551,171.360004
042_40,2.107761,2.340906,184.680004
042_41,1.884670,-1.820005,298.799994
043_0,0.000000,0.000000,0.000000
043_1,-0.441474,0.234736,25.919999
043_2,-0.325908,0.806650,306.000009
043_3,0.671040,0.356798,56.160001
043_4,-0.665140,-0.141380,240.840011
043_5,0.568278,-0.548780,357.479990
043_6,0.499743,1.024625,271.440003
043_7,1.244956,-0.661955,106.919997
043_8,-0.777278,1.152362,296.280005
043_9,1.118234,0.407004,165.959998
043_10,0.225582,-0.694271,103.320000
043_11,1.370318,0.610105,333.000004
043_12,1.381132,1.333744,86.039997
043_13,-0.949529,-0.916949,306.360004
043_14,1.456444,-0.101844,193.320000
043_15,1.294615,-1.086311,235.799990
043_16,-1.036836,0.220386,9.360000
043_17,-0.990000,1.714730,149.040002
043_18,0.278210,-1.115840,250.199997
043_19,-1.294812,-1.250385,253.799994
043_20,-1.415995,-0.630442,323.639996
043_21,0.309094,1.752958,105.119998
043_22,1.666135,1.850431,200.519993
043_23,-0.364640,-1.122247,213.839993
043_24,2.050000,0.000000,54.719998
043_25,1.836226,-0.817541,208.080003
043_26,-1.526487,0.953855,184.680004
043_27,0.546960,-1.683370,112.679998
043_28,0.985000,-1.706070,248.040004
043_29,-1.719222,-1.660234,247.680008
043_30,1.000000,1.732051,51.480002
043_31,-0.314303,-1.782502,113.399999
043_32,-1.905347,0.133235,253.080003
043_33,-1.708330,-0.760598,161.280005
043_34,-1.618515,1.562981,326.879997
043_35,1.973258,0.878551,210.599992
043_36,-1.891147,1.181720,16.919999
043_37,-0.887818,2.197426,237.239993
043_38,1.846984,2.364032,240.479994
043_39,2.257157,1.639921,197.640009
043_40,-1.440000,2.494153,153.360000
043_41,2.244510,-1.883368,337.319992
043_42,1.487453,2.205240,89.639999
044_0,0.000000,0.000000,0.000000
044_1,-0.441474,0.234736,25.919999
044_2,-0.325908,0.806650,306.000009
044_3,0.671040,0.356798,56.160001
044_4,-0.665140,-0.141380,240.840011
044_5,0.568278,-0.548780,357.479990
044_6,0.499743,1.024625,271.440003
044_7,1.244956,-0.661955,106.919997
044_8,-0.777278,1.152362,296.280005
044_9,1.118234,0.407004,165.959998
044_10,0.225582,-0.694271,103.320000
044_11,1.370318,0.610105,333.000004
044_12,1.381132,1.333744,86.039997
044_13,-0.949529,-0.916949,306.360004
044_14,1.456444,-0.101844,193.320000
044_15,1.294615,-1.086311,235.799990
044_16,-1.036836,0.220386,9.360000
044_17,-0.990000,1.714730,149.040002
044_18,0.278210,-1.115840,250.199997
044_19,-1.294812,-1.250385,253.799994
044_20,-1.415995,-0.630442,323.639996
044_21,0.309094,1.752958,105.119998
044_22,1.666135,1.850431,200.519993
044_23,-0.364640,-1.122247,213.839993
044_24,2.050000,0.000000,54.719998
044_25,1.836226,-0.817541,208.080003
044_26,-1.526487,0.953855,184.680004
044_27,0.546960,-1.683370,112.679998
044_28,0.985000,-1.706070,248.040004
044_29,-1.719222,-1.660234,247.680008
044_30,1.000000,1.732051,51.480002
044_31,-0.314303,-1.782502,113.399999
044_32,-1.905347,0.133235,253.080003
044_33,-1.708330,-0.760598,161.280005
044_34,-1.618515,1.562981,326.879997
044_35,1.973258,0.878551,210.599992
044_36,-0.454813,1.824156,24.839999
044_37,1.285000,2.225685,267.479990
044_38,-1.994009,2.214572,178.920003
044_39,-2.290473,-1.921935,248.040004
044_40,-1.908108,1.192318,135.359995
044_41,-2.083454,-0.442852,23.040001
044_42,0.077826,2.228642,73.439999
044_43,2.175566,-1.825517,64.800003
045_0,0.000000,0.000000,0.000000
045_1,-0.441474,0.234736,25.919999
045_2,-0.325908,0.806650,306.000009
045_3,0.671040,0.356798,56.160001
045_4,-0.665140,-0.141380,240.840011
045_5,0.568278,-0.548780,357.479990
045_6,0.499743,1.024625,271.440003
045_7,1.244956,-0.661955,106.919997
045_8,-0.777278,1.152362,296.280005
045_9,1.118234,0.407004,165.959998
045_10,0.225582,-0.694271,103.320000
045_11,1.370318,0.610105,333.000004
045_12,1.381132,1.333744,86.039997
045_13,-0.949529,-0.916949,306.360004
045_14,1.456444,-0.101844,193.320000
045_15,1.294615,-1.086311,235.799990
045_16,-1.036836,0.220386,9.360000
045_17,-0.990000,1.714730,149.040002
045_18,0.278210,-1.115840,250.199997
045_19,-1.294812,-1.250385,253.799994
045_20,-1.415995,-0.630442,323.639996
045_21,0.309094,1.752958,105.119998
045_22,1.666135,1.850431,200.519993
045_23,-0.364640,-1.122247,213.839993
045_24,2.050000,0.000000,54.719998
045_25,1.836226,-0.817541,208.080003
045_26,-1.526487,0.953855,184.680004
045_27,0.546960,-1.683370,112.679998
045_28,0.985000,-1.706070,248.040004
045_29,-1.719222,-1.660234,247.680008
045_30,1.000000,1.732051,51.480002
045_31,-0.314303,-1.782502,113.399999
045_32,-1.905347,0.133235,253.080003
045_33,-1.708330,-0.760598,161.280005
045_34,-1.618515,1.562981,326.879997
045_35,1.973258,0.878551,210.599992
045_36,-0.454813,1.824156,24.839999
045_37,2.201180,2.125655,80.999998
045_38,-1.871611,2.395553,169.920001
045_39,-0.079920,2.288605,275.759990
045_40,2.249067,-1.634043,132.120005
045_41,0.932770,2.308688,298.080003
045_42,2.273338,1.651677,190.799990
045_43,2.474713,-0.526017,81.359999
045_44,-1.901190,1.381295,155.879999
046_0,0.000000,0.000000,0.000000
046_1,-0.441474,0.234736,25.919999
046_2,-0.325908,0.806650,306.000009
046_3,0.671040,0.356798,56.160001
046_4,-0.665140,-0.141380,240.840011
046_5,0.568278,-0.548780,357.479990
046_6,0.499743,1.024625,271.440003
046_7,1.244956,-0.661955,106.919997
046_8,-0.777278,1.152362,296.280005
046_9,1.118234,0.407004,165.959998
046_10,0.225582,-0.694271,103.320000
046_11,1.370318,0.610105,333.000004
046_12,1.381132,1.333744,86.039997
046_13,-0.949529,-0.916949,306.360004
046_14,1.456444,-0.101844,193.320000
046_15,1.294615,-1.086311,235.799990
046_16,-1.036836,0.220386,9.360000
046_17,-0.990000,1.714730,149.040002
046_18,0.278210,-1.115840,250.199997
046_19,-1.294812,-1.250385,253.799994
046_20,-1.415995,-0.630442,323.639996
046_21,0.309094,1.752958,105.119998
046_22,1.666135,1.850431,200.519993
046_23,-0.364640,-1.122247,213.839993
046_24,2.050000,0.000000,54.719998
046_25,1.836226,-0.817541,208.080003
046_26,-1.526487,0.953855,184.680004
046_27,0.546960,-1.683370,112.679998
046_28,0.985000,-1.706070,248.040004
046_29,-1.719222,-1.660234,247.680008
046_30,1.000000,1.732051,51.480002
046_31,-0.314303,-1.782502,113.399999
046_32,-1.905347,0.133235,253.080003
046_33,-1.708330,-0.760598,161.280005
046_34,-1.618515,1.562981,326.879997
046_35,1.973258,0.878551,210.599992
046_36,-0.454813,1.824156,24.839999
046_37,2.201180,2.125655,80.999998
046_38,-1.920405,2.132826,156.600001
046_39,-0.249823,2.376907,266.400003
046_40,-1.991529,0.886686,156.959996
046_41,2.042925,-1.972830,326.879997
046_42,2.297608,1.669310,200.519993
046_43,1.117846,2.291925,63.360000
046_44,-1.037660,2.568299,130.319996
046_45,1.956295,-0.415823,261.719999
047_0,0.000000,0.000000,0.000000
047_1,-0.441474,0.234736,25.919999
047_2,-0.325908,0.806650,306.000009
047_3,0.671040,0.356798,56.160001
047_4,-0.665140,-0.141380,240.840011
047_5,0.568278,-0.548780,357.479990
047_6,0.499743,1.024625,271.440003
047_7,1.244956,-0.661955,106.919997
047_8,-0.777278,1.152362,296.280005
047_9,1.118234,0.407004,165.959998
047_10,0.225582,-0.694271,103.320000
047_11,1.370318,0.610105,333.000004
047_12,1.381132,1.333744,86.039997
047_13,-0.949529,-0.916949,306.360004
047_14,1.456444,-0.101844,193.320000
047_15,1.294615,-1.086311,235.799990
047_16,-1.036836,0.220386,9.360000
047_17,-0.990000,1.714730,149.040002
047_18,0.278210,-1.115840,250.199997
047_19,-1.294812,-1.250385,253.799994
047_20,-1.415995,-0.630442,323.639996
047_21,0.309094,1.752958,105.119998
047_22,1.666135,1.850431,200.519993
047_23,-0.364640,-1.122247,213.839993
047_24,2.050000,0.000000,54.719998
047_25,1.836226,-0.817541,208.080003
047_26,-1.526487,0.953855,184.680004
047_27,0.546960,-1.683370,112.679998
047_28,0.985000,-1.706070,248.040004
047_29,-1.719222,-1.660234,247.680008
047_30,1.000000,1.732051,51.480002
047_31,-0.314303,-1.782502,113.399999
047_32,-1.905347,0.133235,253.080003
047_33,-1.708330,-0.760598,161.280005
047_34,-1.618515,1.562981,326.879997
047_35,1.973258,0.878551,210.599992
047_36,-0.454813,1.824156,24.839999
047_37,2.201180,2.125655,80.999998
047_38,-1.920405,2.132826,156.600001
047_39,1.870283,-1.806112,236.520002
047_40,-1.933550,1.208216,154.439996
047_41,2.239958,-0.476118,327.600009
047_42,2.281428,1.657554,193.679996
047_43,2.418961,-1.757478,340.199997
047_44,0.973977,2.410678,99.720004
047_45,-1.599292,2.371047,265.679991
047_46,-0.241461,2.297346,293.040004
048_0,0.000000,0.000000,0.000000
048_1,-0.441474,0.234736,25.919999
048_2,-0.325908,0.806650,306.000009
048_3,0.671040,0.356798,56.160001
048_4,-0.665140,-0.141380,240.840011
048_5,0.568278,-0.548780,357.479990
048_6,0.499743,1.024625,271.440003
048_7,1.244956,-0.661955,106.919997
048_8,-0.777278,1.152362,296.280005
048_9,1.118234,0.407004,165.959998
048_10,0.225582,-0.694271,103.320000
048_11,1.370318,0.610105,333.000004
048_12,1.381132,1.333744,86.039997
048_13,-0.949529,-0.916949,306.360004
048_14,1.456444,-0.101844,193.320000
048_15,1.294615,-1.086311,235.799990
048_16,-1.036836,0.220386,9.360000
048_17,-0.990000,1.714730,149.040002
048_18,0.278210,-1.115840,250.199997
048_19,-1.294812,-1.250385,253.799994
048_20,-1.415995,-0.630442,323.639996
048_21,0.309094,1.752958,105.119998
048_22,1.666135,1.850431,200.519993
048_23,-0.364640,-1.122247,213.839993
048_24,2.050000,0.000000,54.719998
048_25,1.836226,-0.817541,208.080003
048_26,-1.526487,0.953855,184.680004
048_27,0.546960,-1.683370,112.679998
048_28,0.985000,-1.706070,248.040004
048_29,-1.719222,-1.660234,247.680008
048_30,1.000000,1.732051,51.480002
048_31,-0.314303,-1.782502,113.399999
048_32,-1.905347,0.133235,253.080003
048_33,-1.708330,-0.760598,161.280005
048_34,-1.618515,1.562981,326.879997
048_35,1.973258,0.878551,210.599992
048_36,-0.454813,1.824156,24.839999
048_37,2.201180,2.125655,80.999998
048_38,-1.920405,2.132826,156.600001
048_39,1.870283,-1.806112,236.520002
048_40,2.426157,-0.340974,103.679996
048_41,-0.240415,2.287400,306.719999
048_42,2.306691,1.441380,196.919997
048_43,-2.057927,0.749024,346.680000
048_44,0.794174,2.444215,106.919997
048_45,1.126614,2.309901,300.599992
048_46,2.402780,-1.745722,335.880010
048_47,-1.223055,2.507635,290.159998
049_0,0.000000,0.000000,0.000000
049_1,-0.441474,0.234736,25.919999
049_2,-0.325908,0.806650,306.000009
049_3,0.671040,0.356798,56.160001
049_4,-0.665140,-0.141380,240.840011
049_5,0.568278,-0.548780,357.479990
049_6,0.499743,1.024625,271.440003
049_7,1.244956,-0.661955,106.919997
049_8,-0.777278,1.152362,296.280005
049_9,1.118234,0.407004,165.959998
049_10,0.225582,-0.694271,103.320000
049_11,1.370318,0.610105,333.000004
049_12,1.381132,1.333744,86.039997
049_13,-0.949529,-0.916949,306.360004
049_14,1.456444,-0.101844,193.320000
049_15,1.294615,-1.086311,235.799990
049_16,-1.036836,0.220386,9.360000
049_17,-0.990000,1.714730,149.040002
049_18,0.278210,-1.115840,250.199997
049_19,-1.294812,-1.250385,253.799994
049_20,-1.415995,-0.630442,323.639996
049_21,0.309094,1.752958,105.119998
049_22,1.666135,1.850431,200.519993
049_23,-0.364640,-1.122247,213.839993
049_24,2.050000,0.000000,54.719998
049_25,1.836226,-0.817541,208.080003
049_26,-1.526487,0.953855,184.680004
049_27,0.546960,-1.683370,112.679998
049_28,0.985000,-1.706070,248.040004
049_29,-1.719222,-1.660234,247.680008
049_30,1.000000,1.732051,51.480002
049_31,-0.314303,-1.782502,113.399999
049_32,-1.905347,0.133235,253.080003
049_33,-1.708330,-0.760598,161.280005
049_34,-1.618515,1.562981,326.879997
049_35,1.973258,0.878551,210.599992
049_36,-0.454813,1.824156,24.839999
049_37,2.201180,2.125655,80.999998
049_38,-1.920405,2.132826,156.600001
049_39,1.870283,-1.806112,236.520002
049_40,2.426157,-0.340974,103.679996
049_41,-0.240415,2.287400,306.719999
049_42,0.966485,2.392134,225.359995
049_43,-1.989812,0.570569,32.759999
049_44,-1.022676,2.531212,119.160000
049_45,-2.241588,2.489535,302.039995
049_46,-2.083454,-0.442852,27.720000
049_47,1.520000,2.632717,293.399999
049_48,-2.135805,-1.551753,151.199995
050_0,0.000000,0.000000,0.000000
050_1,-0.441474,0.234736,25.919999
050_2,-0.325908,0.806650,306.000009
050_3,0.671040,0.356798,56.160001
050_4,-0.665140,-0.141380,240.840011
050_5,0.568278,-0.548780,357.479990
050_6,0.499743,1.024625,271.440003
050_7,1.244956,-0.661955,106.919997
050_8,-0.777278,1.152362,296.280005
050_9,1.118234,0.407004,165.959998
050_10,0.225582,-0.694271,103.320000
050_11,1.370318,0.610105,333.000004
050_12,1.381132,1.333744,86.039997
050_13,-0.949529,-0.916949,306.360004
050_14,1.456444,-0.101844,193.320000
050_15,1.294615,-1.086311,235.799990
050_16,-1.036836,0.220386,9.360000
050_17,-0.990000,1.714730,149.040002
050_18,0.278210,-1.115840,250.199997
050_19,-1.294812,-1.250385,253.799994
050_20,-1.415995,-0.630442,323.639996
050_21,0.309094,1.752958,105.119998
050_22,1.666135,1.850431,200.519993
050_23,-0.364640,-1.122247,213.839993
050_24,2.050000,0.000000,54.719998
050_25,1.836226,-0.817541,208.080003
050_26,-1.526487,0.953855,184.680004
050_27,0.546960,-1.683370,112.679998
050_28,0.985000,-1.706070,248.040004
050_29,-1.719222,-1.660234,247.680008
050_30,1.000000,1.732051,51.480002
050_31,-0.314303,-1.782502,113.399999
050_32,-1.905347,0.133235,253.080003
050_33,-1.708330,-0.760598,161.280005
050_34,-1.618515,1.562981,326.879997
050_35,1.973258,0.878551,210.599992
050_36,-0.454813,1.824156,24.839999
050_37,2.201180,2.125655,80.999998
050_38,-1.920405,2.132826,156.600001
050_39,1.870283,-1.806112,236.520002
050_40,2.426157,-0.340974,103.679996
050_41,-0.240415,2.287400,306.719999
050_42,2.332132,1.457278,191.879997
050_43,-2.048530,0.745604,356.759999
050_44,-2.111719,2.702877,150.119998
050_45,0.628997,2.522769,246.240005
050_46,-2.083454,-0.442852,22.680000
050_47,-1.205521,2.471684,297.359991
050_48,-2.160075,-1.569387,158.760005
050_49,1.249358,2.561563,288.360000
