id,x,y,deg
050_28,-2.777939,-0.590469,216.719999
050_29,0.704953,-0.680765,216.360004
050_30,-0.321378,-0.989099,116.999996
050_31,0.483243,-1.196067,105.119998
050_32,0.793452,1.626817,227.159994
050_33,1.258125,2.579539,61.560001
050_34,-2.145562,-1.340696,282.960005
050_35,1.431486,-1.382370,114.840002
050_36,0.997564,0.069756,233.280001
050_37,1.498215,0.667048,119.520006
050_38,-1.431939,-1.590330,277.920005
050_39,0.861595,2.132523,251.280005
050_40,1.288099,-0.573499,210.239997
050_41,-2.459339,-1.536766,75.240002
050_42,-0.396752,-1.591285,118.439999
050_43,0.295202,-1.674173,129.600005
050_44,-3.102424,0.216943,307.800007
050_45,-3.058084,2.221828,151.919997
050_46,-1.625987,-1.805842,94.319998
050_47,-3.129247,-0.439787,145.800000
050_48,-2.734477,-1.986714,108.719995
050_49,-3.172164,0.909603,146.879997
051_0,0.000000,0.000000,105.480005
051_1,0.221018,0.547038,99.000002
051_2,-0.595526,0.661399,44.280001
051_3,-1.158614,-0.162833,240.479994
051_4,0.121253,1.153645,140.039999
051_5,-1.059537,0.563366,137.879995
051_6,-1.402713,1.354584,174.239999
051_7,0.332457,-0.425526,113.760005
051_8,-0.404812,1.245884,69.840002
051_9,-1.409539,-0.513030,53.640001
051_10,-1.719637,0.625897,142.920005
051_11,-0.058980,1.688970,234.720004
051_12,-0.457232,1.833859,82.080000
051_13,-1.619296,1.798410,115.919999
051_14,-2.239740,-0.642235,249.840002
051_15,-1.865706,1.165822,128.519998
051_16,-2.186793,2.111761,136.079997
051_17,0.232053,2.207839,208.800015
051_18,-2.384178,0.166718,135.000000
051_19,-2.584155,0.940555,31.680000
051_20,-2.618397,2.528556,174.600005
051_21,-1.030168,2.549756,154.080001
051_22,-0.261321,2.486305,121.320004
051_23,-1.902394,2.434953,303.479998
051_24,0.451793,0.129550,215.279996
051_25,0.453222,2.570348,62.279997
051_26,-0.888612,-0.745634,118.080003
051_27,0.568278,0.548780,325.799990
051_28,-2.777939,-0.590469,216.719999
051_29,0.704953,-0.680765,216.360004
051_30,-0.321378,-0.989099,116.999996
051_31,0.483243,-1.196067,105.119998
051_32,0.793452,1.626817,227.159994
051_33,1.258125,2.579539,61.560001
051_34,-2.145562,-1.340696,282.960005
051_35,1.431486,-1.382370,114.840002
051_36,0.997564,0.069756,233.280001
051_37,1.498215,0.667048,119.520006
051_38,-1.431939,-1.590330,277.920005
051_39,0.861595,2.132523,251.280005
051_40,1.288099,-0.573499,210.239997
051_41,-2.442379,-1.526167,85.680002
051_42,-0.279574,-1.585540,102.599999
051_43,-1.619296,-1.798410,96.119996
051_44,-2.982717,0.208572,8.640000
051_45,0.293465,-1.664325,131.039997
051_46,-3.081487,1.638456,350.639992
051_47,-3.365511,2.445187,304.200010
051_48,-3.267885,-0.459271,186.839998
051_49,-2.934246,-1.833521,121.320004
051_50,-3.297128,0.945436,16.919999
052_0,0.000000,0.000000,105.480005
052_1,0.221018,0.547038,99.000002
052_2,-0.595526,0.661399,44.280001
052_3,-1.158614,-0.162833,240.479994
052_4,0.121253,1.153645,140.039999
052_5,-1.059537,0.563366,137.879995
052_6,-1.402713,1.354584,174.239999
052_7,0.332457,-0.425526,113.760005
052_8,-0.404812,1.245884,69.840002
052_9,-1.409539,-0.513030,53.640001
052_10,-1.719637,0.625897,142.920005
052_11,-0.058980,1.688970,234.720004
052_12,-0.457232,1.833859,82.080000
052_13,-1.619296,1.798410,115.919999
052_14,-2.239740,-0.642235,249.840002
052_15,-1.865706,1.165822,128.519998
052_16,-2.186793,2.111761,136.079997
052_17,0.232053,2.207839,208.800015
052_18,-2.384178,0.166718,135.000000
052_19,-2.584155,0.940555,31.680000
052_20,-2.618397,2.528556,174.600005
052_21,-1.030168,2.549756,154.080001
052_22,-0.261321,2.486305,121.320004
052_23,-1.902394,2.434953,303.479998
052_24,0.451793,0.129550,215.279996
052_25,0.453222,2.570348,62.279997
052_26,-0.888612,-0.745634,118.080003
052_27,0.568278,0.548780,325.799990
052_28,-2.777939,-0.590469,216.719999
052_29,0.704953,-0.680765,216.360004
052_30,-0.321378,-0.989099,116.999996
052_31,0.483243,-1.196067,105.119998
052_32,0.793452,1.626817,227.159994
052_33,1.258125,2.579539,61.560001
052_34,-2.145562,-1.340696,282.960005
052_35,1.431486,-1.382370,114.840002
052_36,0.997564,0.069756,233.280001
052_37,1.498215,0.667048,119.520006
052_38,-1.431939,-1.590330,277.920005
052_39,0.861595,2.132523,251.280005
052_40,1.288099,-0.573499,210.239997
052_41,-2.442379,-1.526167,85.680002
052_42,-0.276101,-1.565844,108.000004
052_43,-1.612605,-1.790979,99.720004
052_44,-2.982717,0.208572,6.120000
052_45,0.608763,-1.873581,97.920005
052_46,-3.081487,1.638456,352.079995
052_47,-3.268290,-0.937167,252.720008
052_48,-3.209726,2.693280,173.519998
052_49,-3.270130,1.190230,156.600001
052_50,-3.436230,-0.482931,305.279996
052_51,-3.434595,-2.146173,308.879993
053_0,0.000000,0.000000,105.480005
053_1,0.221018,0.547038,99.000002
053_2,-0.595526,0.661399,44.280001
053_3,-1.158614,-0.162833,240.479994
053_4,0.121253,1.153645,140.039999
053_5,-1.059537,0.563366,137.879995
053_6,-1.402713,1.354584,174.239999
053_7,0.332457,-0.425526,113.760005
053_8,-0.404812,1.245884,69.840002
053_9,-1.409539,-0.513030,53.640001
053_10,-1.719637,0.625897,142.920005
053_11,-0.058980,1.688970,234.720004
053_12,-0.457232,1.833859,82.080000
053_13,-1.619296,1.798410,115.919999
053_14,-2.239740,-0.642235,249.840002
053_15,-1.865706,1.165822,128.519998
053_16,-2.186793,2.111761,136.079997
053_17,0.232053,2.207839,208.800015
053_18,-2.384178,0.166718,135.000000
053_19,-2.584155,0.940555,31.680000
053_20,-2.618397,2.528556,174.600005
053_21,-1.030168,2.549756,154.080001
053_22,-0.261321,2.486305,121.320004
053_23,-1.902394,2.434953,303.479998
053_24,0.451793,0.129550,215.279996
053_25,0.453222,2.570348,62.279997
053_26,-0.888612,-0.745634,118.080003
053_27,0.568278,0.548780,325.799990
053_28,-2.777939,-0.590469,216.719999
053_29,0.704953,-0.680765,216.360004
053_30,-0.321378,-0.989099,116.999996
053_31,0.483243,-1.196067,105.119998
053_32,0.793452,1.626817,227.159994
053_33,1.258125,2.579539,61.560001
053_34,-2.145562,-1.340696,282.960005
053_35,1.431486,-1.382370,114.840002
053_36,0.997564,0.069756,233.280001
053_37,1.498215,0.667048,119.520006
053_38,-1.431939,-1.590330,277.920005
053_39,0.861595,2.132523,251.280005
053_40,1.288099,-0.573499,210.239997
053_41,-2.442379,-1.526167,85.680002
053_42,-0.276101,-1.565844,108.000004
053_43,0.540780,-1.664349,128.880004
053_44,-3.082473,0.215548,326.879997
053_45,1.465396,1.627487,186.120007
053_46,1.600720,-2.048828,65.519999
053_47,-1.870283,-1.806112,230.759990
053_48,-3.236068,2.351141,205.920010
053_49,-3.147970,1.145767,158.399999
053_50,-2.799199,-2.033737,42.480000
053_51,-1.030172,-2.112166,284.760003
053_52,-3.272010,-0.228801,192.239993
054_0,0.000000,0.000000,105.480005
054_1,0.221018,0.547038,99.000002
054_2,-0.595526,0.661399,44.280001
054_3,-1.158614,-0.162833,240.479994
054_4,0.121253,1.153645,140.039999
054_5,-1.059537,0.563366,137.879995
054_6,-1.402713,1.354584,174.239999
054_7,0.332457,-0.425526,113.760005
054_8,-0.404812,1.245884,69.840002
054_9,-1.409539,-0.513030,53.640001
054_10,-1.719637,0.625897,142.920005
054_11,-0.058980,1.688970,234.720004
054_12,-0.457232,1.833859,82.080000
054_13,-1.619296,1.798410,115.919999
054_14,-2.239740,-0.642235,249.840002
054_15,-1.865706,1.165822,128.519998
054_16,-2.186793,2.111761,136.079997
054_17,0.232053,2.207839,208.800015
054_18,-2.384178,0.166718,135.000000
054_19,-2.584155,0.940555,31.680000
054_20,-2.618397,2.528556,174.600005
054_21,-1.030168,2.549756,154.080001
054_22,-0.261321,2.486305,121.320004
054_23,-1.902394,2.434953,303.479998
054_24,0.451793,0.129550,215.279996
054_25,0.453222,2.570348,62.279997
054_26,-0.888612,-0.745634,118.080003
054_27,0.568278,0.548780,325.799990
054_28,-2.777939,-0.590469,216.719999
054_29,0.704953,-0.680765,216.360004
054_30,-0.321378,-0.989099,116.999996
054_31,0.483243,-1.196067,105.119998
054_32,0.793452,1.626817,227.159994
054_33,1.258125,2.579539,61.560001
054_34,-2.145562,-1.340696,282.960005
054_35,1.431486,-1.382370,114.840002
054_36,0.997564,0.069756,233.280001
054_37,1.498215,0.667048,119.520006
054_38,-1.431939,-1.590330,277.920005
054_39,0.861595,2.132523,251.280005
054_40,1.288099,-0.573499,210.239997
054_41,-2.442379,-1.526167,85.680002
054_42,-0.276101,-1.565844,108.000004
054_43,0.540780,-1.664349,128.880004
054_44,-3.059928,0.430045,356.040008
054_45,-3.129297,1.955402,170.640002
054_46,-1.935024,-1.868631,125.640002
054_47,-3.271010,2.744703,211.320004
054_48,-3.120000,0.000000,184.320009
054_49,-2.750658,-1.998470,99.000002
054_50,-0.995103,-2.040262,101.520002
054_51,1.038940,-2.130142,304.200010
054_52,1.472087,1.634919,209.159989
054_53,-0.527390,-2.115245,244.440007
055_0,0.000000,0.000000,105.480005
055_1,0.221018,0.547038,99.000002
055_2,-0.595526,0.661399,44.280001
055_3,-1.158614,-0.162833,240.479994
055_4,0.121253,1.153645,140.039999
055_5,-1.059537,0.563366,137.879995
055_6,-1.402713,1.354584,174.239999
055_7,0.332457,-0.425526,113.760005
055_8,-0.404812,1.245884,69.840002
055_9,-1.409539,-0.513030,53.640001
055_10,-1.719637,0.625897,142.920005
055_11,-0.058980,1.688970,234.720004
055_12,-0.457232,1.833859,82.080000
055_13,-1.619296,1.798410,115.919999
055_14,-2.239740,-0.642235,249.840002
055_15,-1.865706,1.165822,128.519998
055_16,-2.186793,2.111761,136.079997
055_17,0.232053,2.207839,208.800015
055_18,-2.384178,0.166718,135.000000
055_19,-2.584155,0.940555,31.680000
055_20,-2.618397,2.528556,174.600005
055_21,-1.030168,2.549756,154.080001
055_22,-0.261321,2.486305,121.320004
055_23,-1.902394,2.434953,303.479998
055_24,0.451793,0.129550,215.279996
055_25,0.453222,2.570348,62.279997
055_26,-0.888612,-0.745634,118.080003
055_27,0.568278,0.548780,325.799990
055_28,-2.777939,-0.590469,216.719999
055_29,0.704953,-0.680765,216.360004
055_30,-0.321378,-0.989099,116.999996
055_31,0.483243,-1.196067,105.119998
055_32,0.793452,1.626817,227.159994
055_33,1.258125,2.579539,61.560001
055_34,-2.145562,-1.340696,282.960005
055_35,1.431486,-1.382370,114.840002
055_36,0.997564,0.069756,233.280001
055_37,1.498215,0.667048,119.520006
055_38,-1.431939,-1.590330,277.920005
055_39,0.861595,2.132523,251.280005
055_40,1.288099,-0.573499,210.239997
055_41,-2.442379,-1.526167,85.680002
055_42,-0.276101,-1.565844,108.000004
055_43,0.540780,-1.664349,128.880004
055_44,-3.059928,0.430045,356.040008
055_45,-1.625987,-1.805842,93.960003
055_46,-2.710207,-1.969081,108.000004
055_47,-3.349790,2.093181,232.199993
055_48,-3.158955,-0.443962,149.399997
055_49,-1.003870,-2.058238,108.719995
055_50,-3.297899,1.468319,161.640000
055_51,-3.446412,2.503965,299.880002
055_52,-3.334441,-1.484589,159.120001
055_53,1.472087,1.634919,205.199997
055_54,0.995103,-2.040262,113.760005
056_0,0.000000,0.000000,105.480005
056_1,0.221018,0.547038,99.000002
056_2,-0.595526,0.661399,44.280001
056_3,-1.158614,-0.162833,240.479994
056_4,0.121253,1.153645,140.039999
056_5,-1.059537,0.563366,137.879995
056_6,-1.402713,1.354584,174.239999
056_7,0.332457,-0.425526,113.760005
056_8,-0.404812,1.245884,69.840002
056_9,-1.409539,-0.513030,53.640001
056_10,-1.719637,0.625897,142.920005
056_11,-0.058980,1.688970,234.720004
056_12,-0.457232,1.833859,82.080000
056_13,-1.619296,1.798410,115.919999
056_14,-2.239740,-0.642235,249.840002
056_15,-1.865706,1.165822,128.519998
056_16,-2.186793,2.111761,136.079997
056_17,0.232053,2.207839,208.800015
056_18,-2.384178,0.166718,135.000000
056_19,-2.584155,0.940555,31.680000
056_20,-2.618397,2.528556,174.600005
056_21,-1.030168,2.549756,154.080001
056_22,-0.261321,2.486305,121.320004
056_23,-1.902394,2.434953,303.479998
056_24,0.451793,0.129550,215.279996
056_25,0.453222,2.570348,62.279997
056_26,-0.888612,-0.745634,118.080003
056_27,0.568278,0.548780,325.799990
056_28,-2.777939,-0.590469,216.719999
056_29,0.704953,-0.680765,216.360004
056_30,-0.321378,-0.989099,116.999996
056_31,0.483243,-1.196067,105.119998
056_32,0.793452,1.626817,227.159994
056_33,1.258125,2.579539,61.560001
056_34,-2.145562,-1.340696,282.960005
056_35,1.431486,-1.382370,114.840002
056_36,0.997564,0.069756,233.280001
056_37,1.498215,0.667048,119.520006
056_38,-1.431939,-1.590330,277.920005
056_39,0.861595,2.132523,251.280005
056_40,1.288099,-0.573499,210.239997
056_41,-2.442379,-1.526167,85.680002
056_42,-0.276101,-1.565844,108.000004
056_43,0.540780,-1.664349,128.880004
056_44,-3.059928,0.430045,356.040008
056_45,-1.625987,-1.805842,93.960003
056_46,-3.052973,1.907709,33.480001
056_47,-3.052973,-1.907709,242.279992
056_48,1.588407,-2.033068,66.600001
056_49,-0.990719,-2.031275,122.039995
056_50,-3.170000,0.000000,159.479996
056_51,1.830846,1.536262,79.200000
056_52,1.685883,0.117888,200.159998
056_53,-0.524971,-2.105542,232.560010
056_54,0.880325,-2.178882,93.240001
056_55,-3.306740,-0.948193,257.399991
057_0,0.000000,0.000000,105.480005
057_1,0.221018,0.547038,99.000002
057_2,-0.595526,0.661399,44.280001
057_3,-1.158614,-0.162833,240.479994
057_4,0.121253,1.153645,140.039999
057_5,-1.059537,0.563366,137.879995
057_6,-1.402713,1.354584,174.239999
057_7,0.332457,-0.425526,113.760005
057_8,-0.404812,1.245884,69.840002
057_9,-1.409539,-0.513030,53.640001
057_10,-1.719637,0.625897,142.920005
057_11,-0.058980,1.688970,234.720004
057_12,-0.457232,1.833859,82.080000
057_13,-1.619296,1.798410,115.919999
057_14,-2.239740,-0.642235,249.840002
057_15,-1.865706,1.165822,128.519998
057_16,-2.186793,2.111761,136.079997
057_17,0.232053,2.207839,208.800015
057_18,-2.384178,0.166718,135.000000
057_19,-2.584155,0.940555,31.680000
057_20,-2.618397,2.528556,174.600005
057_21,-1.030168,2.549756,154.080001
057_22,-0.261321,2.486305,121.320004
057_23,-1.902394,2.434953,303.479998
057_24,0.451793,0.129550,215.279996
057_25,0.453222,2.570348,62.279997
057_26,-0.888612,-0.745634,118.080003
057_27,0.568278,0.548780,325.799990
057_28,-2.777939,-0.590469,216.719999
057_29,0.704953,-0.680765,216.360004
057_30,-0.321378,-0.989099,116.999996
057_31,0.483243,-1.196067,105.119998
057_32,0.793452,1.626817,227.159994
057_33,1.258125,2.579539,61.560001
057_34,-2.145562,-1.340696,282.960005
057_35,1.431486,-1.382370,114.840002
057_36,0.997564,0.069756,233.280001
057_37,1.498215,0.667048,119.520006
057_38,-1.431939,-1.590330,277.920005
057_39,0.861595,2.132523,251.280005
057_40,1.288099,-0.573499,210.239997
057_41,-2.442379,-1.526167,85.680002
057_42,-0.276101,-1.565844,108.000004
057_43,0.540780,-1.664349,128.880004
057_44,-3.059928,0.430045,356.040008
057_45,-1.625987,-1.805842,93.960003
057_46,-3.052973,1.907709,33.480001
057_47,-3.110000,0.000000,172.799996
057_48,-2.799199,-2.033737,46.080002
057_49,-3.224815,1.435780,147.960005
057_50,-3.335578,-0.956462,147.960005
057_51,0.914040,-2.262329,320.759990
057_52,1.472087,1.634919,200.880010
057_53,-3.522961,-1.873192,189.360008
057_54,-0.385499,-2.186273,61.920002
057_55,-1.275000,-2.208365,247.320013
057_56,-3.339954,2.802554,215.639992
058_0,0.000000,0.000000,105.480005
058_1,0.221018,0.547038,99.000002
058_2,-0.595526,0.661399,44.280001
058_3,-1.158614,-0.162833,240.479994
058_4,0.121253,1.153645,140.039999
058_5,-1.059537,0.563366,137.879995
058_6,-1.402713,1.354584,174.239999
058_7,0.332457,-0.425526,113.760005
058_8,-0.404812,1.245884,69.840002
058_9,-1.409539,-0.513030,53.640001
058_10,-1.719637,0.625897,142.920005
058_11,-0.058980,1.688970,234.720004
058_12,-0.457232,1.833859,82.080000
058_13,-1.619296,1.798410,115.919999
058_14,-2.239740,-0.642235,249.840002
058_15,-1.865706,1.165822,128.519998
058_16,-2.186793,2.111761,136.079997
058_17,0.232053,2.207839,208.800015
058_18,-2.384178,0.166718,135.000000
058_19,-2.584155,0.940555,31.680000
058_20,-2.618397,2.528556,174.600005
058_21,-1.030168,2.549756,154.080001
058_22,-0.261321,2.486305,121.320004
058_23,-1.902394,2.434953,303.479998
058_24,0.451793,0.129550,215.279996
058_25,0.453222,2.570348,62.279997
058_26,-0.888612,-0.745634,118.080003
058_27,0.568278,0.548780,325.799990
058_28,-2.777939,-0.590469,216.719999
058_29,0.704953,-0.680765,216.360004
058_30,-0.321378,-0.989099,116.999996
058_31,0.483243,-1.196067,105.119998
058_32,0.793452,1.626817,227.159994
058_33,1.258125,2.579539,61.560001
058_34,-2.145562,-1.340696,282.960005
058_35,1.431486,-1.382370,114.840002
058_36,0.997564,0.069756,233.280001
058_37,1.498215,0.667048,119.520006
058_38,-1.431939,-1.590330,277.920005
058_39,0.861595,2.132523,251.280005
058_40,1.288099,-0.573499,210.239997
058_41,-2.442379,-1.526167,85.680002
058_42,-0.276101,-1.565844,108.000004
058_43,0.540780,-1.664349,128.880004
058_44,-3.059928,0.430045,356.040008
058_45,-1.625987,-1.805842,93.960003
058_46,-3.052973,1.907709,33.480001
058_47,-3.110000,0.000000,172.799996
058_48,1.569937,-2.009427,77.760002
058_49,-3.222759,-1.713571,147.240003
058_50,1.472087,1.634919,187.560010
058_51,-0.524971,-2.105542,116.999996
058_52,-3.316170,1.476454,169.920001
058_53,1.675908,0.117191,190.079999
058_54,0.411546,-2.333994,115.199997
058_55,1.621659,2.404209,203.399999
058_56,-2.669756,-1.939691,177.839996
058_57,-3.401687,-1.238113,285.119998
059_0,0.000000,0.000000,105.480005
059_1,0.221018,0.547038,99.000002
059_2,-0.595526,0.661399,44.280001
059_3,-1.158614,-0.162833,240.479994
059_4,0.121253,1.153645,140.039999
059_5,-1.059537,0.563366,137.879995
059_6,-1.402713,1.354584,174.239999
059_7,0.332457,-0.425526,113.760005
059_8,-0.404812,1.245884,69.840002
059_9,-1.409539,-0.513030,53.640001
059_10,-1.719637,0.625897,142.920005
059_11,-0.058980,1.688970,234.720004
059_12,-0.457232,1.833859,82.080000
059_13,-1.619296,1.798410,115.919999
059_14,-2.239740,-0.642235,249.840002
059_15,-1.865706,1.165822,128.519998
059_16,-2.186793,2.111761,136.079997
059_17,0.232053,2.207839,208.800015
059_18,-2.384178,0.166718,135.000000
059_19,-2.584155,0.940555,31.680000
059_20,-2.618397,2.528556,174.600005
059_21,-1.030168,2.549756,154.080001
059_22,-0.261321,2.486305,121.320004
059_23,-1.902394,2.434953,303.479998
059_24,0.451793,0.129550,215.279996
059_25,0.453222,2.570348,62.279997
059_26,-0.888612,-0.745634,118.080003
059_27,0.568278,0.548780,325.799990
059_28,-2.777939,-0.590469,216.719999
059_29,0.704953,-0.680765,216.360004
059_30,-0.321378,-0.989099,116.999996
059_31,0.483243,-1.196067,105.119998
059_32,0.793452,1.626817,227.159994
059_33,1.258125,2.579539,61.560001
059_34,-2.145562,-1.340696,282.960005
059_35,1.431486,-1.382370,114.840002
059_36,0.997564,0.069756,233.280001
059_37,1.498215,0.667048,119.520006
059_38,-1.431939,-1.590330,277.920005
059_39,0.861595,2.132523,251.280005
059_40,1.288099,-0.573499,210.239997
059_41,-2.442379,-1.526167,85.680002
059_42,-0.276101,-1.565844,108.000004
059_43,0.540780,-1.664349,128.880004
059_44,-3.059928,0.430045,356.040008
059_45,-1.625987,-1.805842,93.960003
059_46,-3.052973,1.907709,33.480001
059_47,-3.110000,0.000000,172.799996
059_48,1.569937,-2.009427,77.760002
059_49,-2.925766,-1.828221,125.999998
059_50,1.465396,1.627487,184.680004
059_51,-0.981951,-2.013299,126.719999
059_52,-3.335578,-0.956462,167.039995
059_53,-3.407525,1.517128,194.039991
059_54,-0.361188,-2.048400,139.319998
059_55,-3.370596,2.828265,214.200010
059_56,-3.570239,0.758878,177.480000
059_57,0.566097,-2.270492,271.799998
059_58,-2.345048,-2.264586,262.439990
060_0,0.000000,0.000000,105.480005
060_1,0.221018,0.547038,99.000002
060_2,-0.595526,0.661399,44.280001
060_3,-1.158614,-0.162833,240.479994
060_4,0.121253,1.153645,140.039999
060_5,-1.059537,0.563366,137.879995
060_6,-1.402713,1.354584,174.239999
060_7,0.332457,-0.425526,113.760005
060_8,-0.404812,1.245884,69.840002
060_9,-1.409539,-0.513030,53.640001
060_10,-1.719637,0.625897,142.920005
060_11,-0.058980,1.688970,234.720004
060_12,-0.457232,1.833859,82.080000
060_13,-1.619296,1.798410,115.919999
060_14,-2.239740,-0.642235,249.840002
060_15,-1.865706,1.165822,128.519998
060_16,-2.186793,2.111761,136.079997
060_17,0.232053,2.207839,208.800015
060_18,-2.384178,0.166718,135.000000
060_19,-2.584155,0.940555,31.680000
060_20,-2.618397,2.528556,174.600005
060_21,-1.030168,2.549756,154.080001
060_22,-0.261321,2.486305,121.320004
060_23,-1.902394,2.434953,303.479998
060_24,0.451793,0.129550,215.279996
060_25,0.453222,2.570348,62.279997
060_26,-0.888612,-0.745634,118.080003
060_27,0.568278,0.548780,325.799990
060_28,-2.777939,-0.590469,216.719999
060_29,0.704953,-0.680765,216.360004
060_30,-0.321378,-0.989099,116.999996
060_31,0.483243,-1.196067,105.119998
060_32,0.793452,1.626817,227.159994
060_33,1.258125,2.579539,61.560001
060_34,-2.145562,-1.340696,282.960005
060_35,1.431486,-1.382370,114.840002
060_36,0.997564,0.069756,233.280001
060_37,1.498215,0.667048,119.520006
060_38,-1.431939,-1.590330,277.920005
060_39,0.861595,2.132523,251.280005
060_40,1.288099,-0.573499,210.239997
060_41,-2.442379,-1.526167,85.680002
060_42,-0.276101,-1.565844,108.000004
060_43,0.540780,-1.664349,128.880004
060_44,-3.059928,0.430045,356.040008
060_45,-1.625987,-1.805842,93.960003
060_46,-3.052973,1.907709,33.480001
060_47,-3.110000,0.000000,172.799996
060_48,1.569937,-2.009427,77.760002
060_49,-2.925766,-1.828221,125.999998
060_50,-3.325965,-0.953705,173.160002
060_51,1.465396,1.627487,185.039999
060_52,-1.386798,-2.056013,231.839998
060_53,-3.270493,1.456117,137.879995
060_54,-3.515452,0.494065,159.120001
060_55,-0.361188,-2.048400,210.239997
060_56,-3.634284,-0.510765,155.159998
060_57,0.248778,-2.366962,269.280009
060_58,-2.107761,-2.340906,256.680000
060_59,-2.895648,-2.429737,244.800003
061_0,0.000000,0.000000,105.480005
061_1,0.221018,0.547038,99.000002
061_2,-0.595526,0.661399,44.280001
061_3,-1.158614,-0.162833,240.479994
061_4,0.121253,1.153645,140.039999
061_5,-1.059537,0.563366,137.879995
061_6,-1.402713,1.354584,174.239999
061_7,0.332457,-0.425526,113.760005
061_8,-0.404812,1.245884,69.840002
061_9,-1.409539,-0.513030,53.640001
061_10,-1.719637,0.625897,142.920005
061_11,-0.058980,1.688970,234.720004
061_12,-0.457232,1.833859,82.080000
061_13,-1.619296,1.798410,115.919999
061_14,-2.239740,-0.642235,249.840002
061_15,-1.865706,1.165822,128.519998
061_16,-2.186793,2.111761,136.079997
061_17,0.232053,2.207839,208.800015
061_18,-2.384178,0.166718,135.000000
061_19,-2.584155,0.940555,31.680000
061_20,-2.618397,2.528556,174.600005
061_21,-1.030168,2.549756,154.080001
061_22,-0.261321,2.486305,121.320004
061_23,-1.902394,2.434953,303.479998
061_24,0.451793,0.129550,215.279996
061_25,0.453222,2.570348,62.279997
061_26,-0.888612,-0.745634,118.080003
061_27,0.568278,0.548780,325.799990
061_28,-2.777939,-0.590469,216.719999
061_29,0.704953,-0.680765,216.360004
061_30,-0.321378,-0.989099,116.999996
061_31,0.483243,-1.196067,105.119998
061_32,0.793452,1.626817,227.159994
061_33,1.258125,2.579539,61.560001
061_34,-2.145562,-1.340696,282.960005
061_35,1.431486,-1.382370,114.840002
061_36,0.997564,0.069756,233.280001
061_37,1.498215,0.667048,119.520006
061_38,-1.431939,-1.590330,277.920005
061_39,0.861595,2.132523,251.280005
061_40,1.288099,-0.573499,210.239997
061_41,-2.442379,-1.526167,85.680002
061_42,-0.276101,-1.565844,108.000004
061_43,0.540780,-1.664349,128.880004
061_44,-3.059928,0.430045,356.040008
061_45,-1.625987,-1.805842,93.960003
061_46,-3.052973,1.907709,33.480001
061_47,-3.110000,0.000000,172.799996
061_48,1.569937,-2.009427,77.760002
061_49,-2.925766,-1.828221,125.999998
061_50,-3.325965,-0.953705,173.160002
061_51,1.472087,1.634919,194.760003
061_52,-0.824135,-2.039804,213.120003
061_53,-3.243086,1.443915,143.639996
061_54,0.413283,-2.343842,111.600001
061_55,-2.330661,-2.250693,235.799990
061_56,-3.485744,0.489889,153.360000
061_57,-3.655403,1.943612,159.479996
061_58,0.929024,-2.299416,241.560001
061_59,-1.250000,-2.165064,151.560001
061_60,-2.895648,-2.429737,97.920005
062_0,0.000000,0.000000,105.480005
062_1,0.221018,0.547038,99.000002
062_2,-0.595526,0.661399,44.280001
062_3,-1.158614,-0.162833,240.479994
062_4,0.121253,1.153645,140.039999
062_5,-1.059537,0.563366,137.879995
062_6,-1.402713,1.354584,174.239999
062_7,0.332457,-0.425526,113.760005
062_8,-0.404812,1.245884,69.840002
062_9,-1.409539,-0.513030,53.640001
062_10,-1.719637,0.625897,142.920005
062_11,-0.058980,1.688970,234.720004
062_12,-0.457232,1.833859,82.080000
062_13,-1.619296,1.798410,115.919999
062_14,-2.239740,-0.642235,249.840002
062_15,-1.865706,1.165822,128.519998
062_16,-2.186793,2.111761,136.079997
062_17,0.232053,2.207839,208.800015
062_18,-2.384178,0.166718,135.000000
062_19,-2.584155,0.940555,31.680000
062_20,-2.618397,2.528556,174.600005
062_21,-1.030168,2.549756,154.080001
062_22,-0.261321,2.486305,121.320004
062_23,-1.902394,2.434953,303.479998
062_24,0.451793,0.129550,215.279996
062_25,0.453222,2.570348,62.279997
062_26,-0.888612,-0.745634,118.080003
062_27,0.568278,0.548780,325.799990
062_28,-2.777939,-0.590469,216.719999
062_29,0.704953,-0.680765,216.360004
062_30,-0.321378,-0.989099,116.999996
062_31,0.483243,-1.196067,105.119998
062_32,0.793452,1.626817,227.159994
062_33,1.258125,2.579539,61.560001
062_34,-2.145562,-1.340696,282.960005
062_35,1.431486,-1.382370,114.840002
062_36,0.997564,0.069756,233.280001
062_37,1.498215,0.667048,119.520006
062_38,-1.431939,-1.590330,277.920005
062_39,0.861595,2.132523,251.280005
062_40,1.288099,-0.573499,210.239997
062_41,-2.442379,-1.526167,85.680002
062_42,-0.276101,-1.565844,108.000004
062_43,0.540780,-1.664349,128.880004
062_44,-3.059928,0.430045,356.040008
062_45,-1.625987,-1.805842,93.960003
062_46,-3.052973,1.907709,33.480001
062_47,-3.110000,0.000000,172.799996
062_48,1.569937,-2.009427,77.760002
062_49,-2.925766,-1.828221,125.999998
062_50,-3.325965,-0.953705,173.160002
062_51,1.472087,1.634919,194.760003
062_52,-0.527390,-2.115245,249.480007
062_53,-3.288924,1.197071,21.600000
062_54,-2.658174,-2.230473,251.640000
062_55,-3.339954,2.802554,216.360004
062_56,-3.525354,0.495456,29.520001
062_57,0.962739,-2.382863,63.360000
062_58,-1.400000,-2.424871,71.280000
062_59,-3.651084,-0.255309,169.920001
